;Type;prediction 4923
4587;[3+2]cycloaddition;4.485475844598212
4588;[3+2]cycloaddition;3.794061100184088
4589;[3+2]cycloaddition;3.939210282237112
4590;[3+2]cycloaddition;3.9785244342453456
4591;[3+2]cycloaddition;4.2579092824485025
4592;[3+2]cycloaddition;4.061005765046049
4593;[3+2]cycloaddition;3.979702791311528
4594;[3+2]cycloaddition;4.181582832720751
4595;[3+2]cycloaddition;3.8574079390262046
4596;[3+2]cycloaddition;3.9476165504543057
4597;[3+2]cycloaddition;3.8093457077758925
4598;[3+2]cycloaddition;4.735963852233812
4599;[3+2]cycloaddition;3.925815686448982
4600;[3+2]cycloaddition;4.186238079856975
4601;[3+2]cycloaddition;4.594782303123992
4602;[3+2]cycloaddition;4.274523282950846
4603;[3+2]cycloaddition;3.992028537078968
4604;[3+2]cycloaddition;3.2651164921575777
4605;[3+2]cycloaddition;4.127804074748258
4606;[3+2]cycloaddition;3.8447790343226096
4607;[3+2]cycloaddition;3.9439418149147123
4608;[3+2]cycloaddition;3.9772571511943147
4609;[3+2]cycloaddition;3.968352191414494
4610;[3+2]cycloaddition;4.524766778877485
4611;[3+2]cycloaddition;4.406465336047146
4612;[3+2]cycloaddition;3.972288545665264
4613;[3+2]cycloaddition;4.651346854278623
4614;[3+2]cycloaddition;3.9684059287205242
4615;[3+2]cycloaddition;3.976566277303382
4616;[3+2]cycloaddition;4.080973066855794
4617;[3+2]cycloaddition;4.979453369178529
4618;[3+2]cycloaddition;4.0146317470669475
4619;[3+2]cycloaddition;4.308087646374959
4620;[3+2]cycloaddition;4.279728355552575
4621;[3+2]cycloaddition;4.150775555429752
4622;[3+2]cycloaddition;3.8970890235068487
4623;[3+2]cycloaddition;4.064615830918822
4624;[3+2]cycloaddition;4.989520290340454
4625;[3+2]cycloaddition;4.07121474520256
4626;[3+2]cycloaddition;3.9467583690854844
4627;[3+2]cycloaddition;3.8614767745547227
4628;[3+2]cycloaddition;3.8913243248905856
4629;[3+2]cycloaddition;4.368374417187437
4630;[3+2]cycloaddition;4.508475805305077
4631;[3+2]cycloaddition;3.4475774099806835
4632;[3+2]cycloaddition;4.098196944405978
4633;[3+2]cycloaddition;4.166196840232574
4634;[3+2]cycloaddition;4.079209834313938
4635;[3+2]cycloaddition;4.112095020959368
4636;[3+2]cycloaddition;4.162008587774586
4637;[3+2]cycloaddition;4.316592485068296
4638;[3+2]cycloaddition;4.548763999697103
4639;[3+2]cycloaddition;3.9800879750447713
4640;[3+2]cycloaddition;4.150356515222143
4641;[3+2]cycloaddition;4.285747296623086
4642;[3+2]cycloaddition;3.9480342884035275
4643;[3+2]cycloaddition;4.423734510879214
4644;[3+2]cycloaddition;3.844517470087644
4645;[3+2]cycloaddition;3.90442749698141
4646;[3+2]cycloaddition;3.8852077273023573
4647;[3+2]cycloaddition;3.767213913781282
4648;[3+2]cycloaddition;3.8975483331390883
4649;[3+2]cycloaddition;4.532084287693647
4650;[3+2]cycloaddition;3.830055681099938
4651;[3+2]cycloaddition;3.7426340434678425
4653;[3+2]cycloaddition;4.124654612559399
4654;[3+2]cycloaddition;4.36693498305206
4655;[3+2]cycloaddition;4.482209753704392
4656;[3+2]cycloaddition;4.172176985349896
4657;[3+2]cycloaddition;4.101446164671181
4658;[3+2]cycloaddition;4.428896870838233
4659;[3+2]cycloaddition;3.7808031659596946
4660;[3+2]cycloaddition;4.447788846423608
4661;[3+2]cycloaddition;4.127309318986432
4662;[3+2]cycloaddition;4.3157452933457
4663;[3+2]cycloaddition;3.8844805753542238
4664;[3+2]cycloaddition;4.063912266678085
4665;[3+2]cycloaddition;4.145128927832
4666;[3+2]cycloaddition;3.7760520276310645
4667;[3+2]cycloaddition;3.9567150180942834
4668;[3+2]cycloaddition;4.095994762921197
4669;[3+2]cycloaddition;3.9095755736635125
4670;[3+2]cycloaddition;4.1039823709586205
4671;[3+2]cycloaddition;4.36543340680504
4672;[3+2]cycloaddition;3.901554279264089
4673;[3+2]cycloaddition;3.7661955192276406
4674;[3+2]cycloaddition;3.6073161906183238
4675;[3+2]cycloaddition;4.04549570381395
4676;[3+2]cycloaddition;3.826055982979731
4677;[3+2]cycloaddition;4.031836586672705
4678;[3+2]cycloaddition;4.405853436949306
4679;[3+2]cycloaddition;4.377493729696091
4680;[3+2]cycloaddition;3.968550301719006
4681;[3+2]cycloaddition;4.00726525930948
4682;[3+2]cycloaddition;4.108058982139487
4683;[3+2]cycloaddition;4.269592680750264
4684;[3+2]cycloaddition;3.5478983757117954
4685;[3+2]cycloaddition;4.706501025277445
4686;[3+2]cycloaddition;4.4634069780638255
4687;[3+2]cycloaddition;4.178906890666337
4688;[3+2]cycloaddition;3.7770065641793966
4689;[3+2]cycloaddition;3.6581964834231955
4690;[3+2]cycloaddition;4.184480433646033
4691;[3+2]cycloaddition;6.786503440615342
4692;[3+2]cycloaddition;3.8254838157658986
4693;[3+2]cycloaddition;4.336727638514107
4694;[3+2]cycloaddition;3.9366067395742754
4695;[3+2]cycloaddition;3.664206605493014
4696;[3+2]cycloaddition;3.950904943610733
4697;[3+2]cycloaddition;3.924975671649624
4698;[3+2]cycloaddition;4.1186272415793646
4699;[3+2]cycloaddition;3.771143689543613
4700;[3+2]cycloaddition;4.210166933272372
4701;[3+2]cycloaddition;7.199086684989866
4702;[3+2]cycloaddition;4.5740120005911145
4703;[3+2]cycloaddition;4.642776937064936
4704;[3+2]cycloaddition;4.559240115057184
4705;[3+2]cycloaddition;4.388525910183001
4706;[3+2]cycloaddition;3.8851651786564876
4707;[3+2]cycloaddition;3.82242900503864
4708;[3+2]cycloaddition;3.9196884100969003
4709;[3+2]cycloaddition;3.8930536294476648
4710;[3+2]cycloaddition;4.25647830911328
4711;[3+2]cycloaddition;4.068088141813661
4712;[3+2]cycloaddition;4.636957499273408
4713;[3+2]cycloaddition;4.093331439942405
4714;[3+2]cycloaddition;4.277962417049942
4715;[3+2]cycloaddition;3.9016259114831087
4716;[3+2]cycloaddition;4.254965996651478
4717;[3+2]cycloaddition;4.355068372258282
4718;[3+2]cycloaddition;4.162683005564569
4719;[3+2]cycloaddition;3.7215007716426545
4720;[3+2]cycloaddition;3.776392209275235
4721;[3+2]cycloaddition;4.1048412555806255
4722;[3+2]cycloaddition;3.7882401327386166
4723;[3+2]cycloaddition;4.692213878244371
4724;[3+2]cycloaddition;4.214194437948088
4725;[3+2]cycloaddition;4.494400513138077
4726;[3+2]cycloaddition;3.8535539487533805
4727;[3+2]cycloaddition;3.605595064696059
4728;[3+2]cycloaddition;4.199404681191233
4729;[3+2]cycloaddition;4.843553225768102
4730;[3+2]cycloaddition;3.8915453688015957
4731;[3+2]cycloaddition;3.691378239412318
4732;[3+2]cycloaddition;4.1419230138203105
4733;[3+2]cycloaddition;3.7971657771917635
4734;[3+2]cycloaddition;3.975386322679351
4735;[3+2]cycloaddition;4.022286083934653
4736;[3+2]cycloaddition;4.257665615676158
4737;[3+2]cycloaddition;3.7891124606743842
4738;[3+2]cycloaddition;4.188772226371837
4739;[3+2]cycloaddition;4.62015383760166
4740;[3+2]cycloaddition;3.7727228387032476
4741;[3+2]cycloaddition;4.09633077542618
4742;[3+2]cycloaddition;4.222080129102507
4743;[3+2]cycloaddition;3.7027908321047933
4744;[3+2]cycloaddition;4.36405245337494
4745;[3+2]cycloaddition;4.138920242351658
4746;[3+2]cycloaddition;4.228429961309309
4747;[3+2]cycloaddition;4.030280889829086
4748;[3+2]cycloaddition;3.3900706943529446
4749;[3+2]cycloaddition;3.954326457370824
4750;[3+2]cycloaddition;4.085905368793847
4751;[3+2]cycloaddition;4.012950746427
4752;[3+2]cycloaddition;3.8486753136318446
4753;[3+2]cycloaddition;4.8502356091818735
4754;[3+2]cycloaddition;4.039933873566593
4755;[3+2]cycloaddition;4.093666128327621
4756;[3+2]cycloaddition;4.575417456565651
4757;[3+2]cycloaddition;4.150335070812576
4758;[3+2]cycloaddition;4.246636856706376
4759;[3+2]cycloaddition;4.182951670276668
4760;[3+2]cycloaddition;4.305197769188718
4761;[3+2]cycloaddition;3.8215459287485687
4762;[3+2]cycloaddition;3.8039808209181993
4763;[3+2]cycloaddition;4.3925269296843075
4764;[3+2]cycloaddition;4.193778440817606
4765;[3+2]cycloaddition;4.093441372107504
4766;[3+2]cycloaddition;4.125448077839082
4767;[3+2]cycloaddition;3.7443134586066513
4768;[3+2]cycloaddition;4.047620035056384
4769;[3+2]cycloaddition;4.284135068943623
4770;[3+2]cycloaddition;4.858076508445379
4771;[3+2]cycloaddition;3.87485875578635
4772;[3+2]cycloaddition;3.3425575443622373
4773;[3+2]cycloaddition;4.197735347895567
4774;[3+2]cycloaddition;4.286772963338166
4775;[3+2]cycloaddition;3.6562994247790552
4776;[3+2]cycloaddition;3.800790620890466
4777;[3+2]cycloaddition;4.551695400341984
4778;[3+2]cycloaddition;3.905869951463117
4779;[3+2]cycloaddition;3.993162893619763
4780;[3+2]cycloaddition;4.212656701818858
4781;[3+2]cycloaddition;4.761402868393877
4782;[3+2]cycloaddition;4.014167254585811
4783;[3+2]cycloaddition;4.107151395839423
4784;[3+2]cycloaddition;4.2606476752839795
4785;[3+2]cycloaddition;3.9516205736325904
4786;[3+2]cycloaddition;4.2368204820865145
4787;[3+2]cycloaddition;3.9252903626910083
4788;[3+2]cycloaddition;4.324539671852309
4789;[3+2]cycloaddition;3.8838967116244474
4790;[3+2]cycloaddition;3.917655722042048
4791;[3+2]cycloaddition;3.64766819690655
4792;[3+2]cycloaddition;5.014560794967713
4793;[3+2]cycloaddition;4.2192088204617
4794;[3+2]cycloaddition;3.9425140055084498
4795;[3+2]cycloaddition;3.8294873458881105
4796;[3+2]cycloaddition;4.807939567777106
4797;[3+2]cycloaddition;4.3033502695736505
4798;[3+2]cycloaddition;3.3553737198133198
4799;[3+2]cycloaddition;3.9604974012850587
4800;[3+2]cycloaddition;4.437242043204336
4801;[3+2]cycloaddition;3.8755181031663435
4802;[3+2]cycloaddition;3.7473721570528387
4803;[3+2]cycloaddition;3.8699185578457174
4804;[3+2]cycloaddition;3.870370044497818
4805;[3+2]cycloaddition;4.367093754030903
4806;[3+2]cycloaddition;3.6986488253532652
4807;[3+2]cycloaddition;4.021982237477914
4808;[3+2]cycloaddition;3.6551914691214353
4809;[3+2]cycloaddition;3.908253308247071
4810;[3+2]cycloaddition;4.121030173121867
4811;[3+2]cycloaddition;3.882296329761103
4812;[3+2]cycloaddition;4.235805011471143
4813;[3+2]cycloaddition;4.352492928020531
4814;[3+2]cycloaddition;4.575549249035005
4815;[3+2]cycloaddition;4.273484584634846
4816;[3+2]cycloaddition;5.152144177292623
4817;[3+2]cycloaddition;4.518600265270272
4818;[3+2]cycloaddition;3.988086166736281
4819;[3+2]cycloaddition;3.662171148219182
4820;[3+2]cycloaddition;3.8859224749025305
4821;[3+2]cycloaddition;4.151809824053223
4822;[3+2]cycloaddition;3.9034208270406427
4823;[3+2]cycloaddition;3.9166230214720636
4824;[3+2]cycloaddition;3.4132399224526777
4825;[3+2]cycloaddition;3.903645963520392
4826;[3+2]cycloaddition;5.012103891516549
4827;[3+2]cycloaddition;4.793072902226963
4828;[3+2]cycloaddition;4.052031776776704
4829;[3+2]cycloaddition;4.032639769538686
4830;[3+2]cycloaddition;3.788575404088002
4831;[3+2]cycloaddition;3.7726210581412323
4832;[3+2]cycloaddition;4.247619591910407
4833;[3+2]cycloaddition;4.0981076530337965
4834;[3+2]cycloaddition;4.051181790406769
4835;[3+2]cycloaddition;3.9400460509861546
4836;[3+2]cycloaddition;4.19465318080519
4837;[3+2]cycloaddition;3.876169311364408
4838;[3+2]cycloaddition;4.52452927266335
4839;[3+2]cycloaddition;4.09675233512627
4840;[3+2]cycloaddition;4.141454454896685
4841;[3+2]cycloaddition;4.140945562709391
4842;[3+2]cycloaddition;4.066183687325722
4843;[3+2]cycloaddition;4.482446832796387
4844;[3+2]cycloaddition;3.9853458489198816
4845;[3+2]cycloaddition;3.5465858798090832
4846;[3+2]cycloaddition;4.033233582214304
4847;[3+2]cycloaddition;4.102852747884693
4848;[3+2]cycloaddition;3.7963349354379097
4849;[3+2]cycloaddition;3.7178846104457177
4850;[3+2]cycloaddition;3.710263847439885
4851;[3+2]cycloaddition;3.9976412895478797
4852;[3+2]cycloaddition;4.254163118897964
4853;[3+2]cycloaddition;4.093736656185087
4854;[3+2]cycloaddition;3.970703179762534
4855;[3+2]cycloaddition;3.605357364350052
4856;[3+2]cycloaddition;4.001050691813049
4857;[3+2]cycloaddition;3.759247054246844
4858;[3+2]cycloaddition;3.7784922298344235
4859;[3+2]cycloaddition;3.9079628624731684
4860;[3+2]cycloaddition;3.7899787917752836
4861;[3+2]cycloaddition;3.8883258666779987
4862;[3+2]cycloaddition;3.7723464607981807
4863;[3+2]cycloaddition;3.985794444765056
4864;[3+2]cycloaddition;4.075515418301714
4865;[3+2]cycloaddition;4.009460208055706
4866;[3+2]cycloaddition;3.865170557127767
4867;[3+2]cycloaddition;4.29547005973776
4868;[3+2]cycloaddition;4.175279262310358
4869;[3+2]cycloaddition;3.7969940133121876
4870;[3+2]cycloaddition;5.058966171383209
4871;[3+2]cycloaddition;3.4818700805324485
4872;[3+2]cycloaddition;3.896125488413891
4873;[3+2]cycloaddition;4.276149682066008
4874;[3+2]cycloaddition;4.327867506814686
4875;[3+2]cycloaddition;3.956571774449733
4876;[3+2]cycloaddition;3.843855582679448
4877;[3+2]cycloaddition;4.709852768716735
4878;[3+2]cycloaddition;3.7733237162915434
4879;[3+2]cycloaddition;3.964745568246202
4880;[3+2]cycloaddition;3.8745282137938735
4881;[3+2]cycloaddition;4.764034374431044
4882;[3+2]cycloaddition;3.888928891570327
4883;[3+2]cycloaddition;3.879859574144083
4884;[3+2]cycloaddition;4.0092246698800516
4885;[3+2]cycloaddition;3.9618477805571475
4886;[3+2]cycloaddition;4.115786232216469
4887;[3+2]cycloaddition;3.7396699703780154
4888;[3+2]cycloaddition;4.2886167262714485
4889;[3+2]cycloaddition;4.324060564764374
4890;[3+2]cycloaddition;3.9522796013098676
4891;[3+2]cycloaddition;4.123835924738062
4892;[3+2]cycloaddition;4.43607878757752
4893;[3+2]cycloaddition;3.8579733822547118
4894;[3+2]cycloaddition;4.108716272589885
4895;[3+2]cycloaddition;3.754972042743774
4896;[3+2]cycloaddition;3.6775637589309067
4897;[3+2]cycloaddition;3.9416486820550016
4898;[3+2]cycloaddition;4.135374344219307
4899;[3+2]cycloaddition;4.201674622522958
4900;[3+2]cycloaddition;3.51211878800261
4901;[3+2]cycloaddition;4.71161644142846
4902;[3+2]cycloaddition;4.054723321149938
4903;[3+2]cycloaddition;4.005270550343044
4904;[3+2]cycloaddition;3.9049061755758867
4905;[3+2]cycloaddition;4.382615245715682
4906;[3+2]cycloaddition;3.722068152717477
4907;[3+2]cycloaddition;3.8648698887237205
4908;[3+2]cycloaddition;4.1370271310885425
4909;[3+2]cycloaddition;4.167087157167648
4910;[3+2]cycloaddition;3.876779000916214
4911;[3+2]cycloaddition;3.7893364843294606
4912;[3+2]cycloaddition;3.851846545220565
4913;[3+2]cycloaddition;3.99633067699843
4914;[3+2]cycloaddition;3.795898434206388
4915;[3+2]cycloaddition;3.9462107605998984
4916;[3+2]cycloaddition;4.142397671849483
4917;[3+2]cycloaddition;4.606518595620458
4918;[3+2]cycloaddition;4.487243767363339
4919;[3+2]cycloaddition;3.9959503768266815
4920;[3+2]cycloaddition;4.028416255641141
4921;[3+2]cycloaddition;4.213935664961352
4922;[3+2]cycloaddition;3.4407772484931316
4923;[3+2]cycloaddition;4.23988727297702
4924;[3+2]cycloaddition;4.310305945490759
4925;[3+2]cycloaddition;3.739125082865531
4926;[3+2]cycloaddition;4.006410337377203
4927;[3+2]cycloaddition;4.009276397984527
4928;[3+2]cycloaddition;3.7616203864974898
4929;[3+2]cycloaddition;4.092944847919543
4930;[3+2]cycloaddition;4.050148715949516
4931;[3+2]cycloaddition;4.103409496242004
4932;[3+2]cycloaddition;3.9516576850156477
4933;[3+2]cycloaddition;4.326140956730746
4934;[3+2]cycloaddition;3.8647883518942048
4935;[3+2]cycloaddition;3.81995337344754
4936;[3+2]cycloaddition;4.21190162800032
4938;[3+2]cycloaddition;3.9406428511900655
4939;[3+2]cycloaddition;4.634368991773186
4940;[3+2]cycloaddition;3.6613193401608912
4941;[3+2]cycloaddition;3.9088060523508754
4942;[3+2]cycloaddition;3.845771009443678
4943;[3+2]cycloaddition;4.18150956785075
4944;[3+2]cycloaddition;4.349550825752969
4945;[3+2]cycloaddition;3.6377682982749975
4946;[3+2]cycloaddition;4.255101565248083
4947;[3+2]cycloaddition;4.20055657643474
4948;[3+2]cycloaddition;4.270536653055699
4949;[3+2]cycloaddition;4.066430719663153
4950;[3+2]cycloaddition;4.195892470853328
4951;[3+2]cycloaddition;4.111838761819463
4952;[3+2]cycloaddition;3.720319107972008
4953;[3+2]cycloaddition;3.8398596046762474
4954;[3+2]cycloaddition;3.915079339687868
4955;[3+2]cycloaddition;4.48403602026956
4956;[3+2]cycloaddition;3.47899798794003
4957;[3+2]cycloaddition;4.017488661690539
4958;[3+2]cycloaddition;3.6896247953143075
4959;[3+2]cycloaddition;3.8542718431793572
4960;[3+2]cycloaddition;4.637090115798465
4961;[3+2]cycloaddition;4.038884120461287
4962;[3+2]cycloaddition;3.9647095947001176
4963;[3+2]cycloaddition;3.791086774220989
4964;[3+2]cycloaddition;4.47390532882794
4965;[3+2]cycloaddition;3.887052508768079
4966;[3+2]cycloaddition;3.9127431545014093
4967;[3+2]cycloaddition;4.137162418085535
4968;[3+2]cycloaddition;4.143385295542136
4969;[3+2]cycloaddition;4.051229439360041
4970;[3+2]cycloaddition;4.009258156192337
4971;[3+2]cycloaddition;4.1847542729736995
4972;[3+2]cycloaddition;4.441415651763349
4973;[3+2]cycloaddition;4.141220589648324
4974;[3+2]cycloaddition;4.175404238607825
4975;[3+2]cycloaddition;3.9728940242908326
4976;[3+2]cycloaddition;3.8980539411106356
4977;[3+2]cycloaddition;3.904603157848131
4978;[3+2]cycloaddition;3.8194640377241895
4979;[3+2]cycloaddition;3.873625773389243
4980;[3+2]cycloaddition;4.220380549228422
4981;[3+2]cycloaddition;4.06468655949622
4982;[3+2]cycloaddition;4.452570206843042
4983;[3+2]cycloaddition;3.7519203103593783
4984;[3+2]cycloaddition;4.024415318478533
4985;[3+2]cycloaddition;4.0665283500438845
4986;[3+2]cycloaddition;4.011147440948426
4987;[3+2]cycloaddition;4.821177384553887
4988;[3+2]cycloaddition;3.628321372168244
4989;[3+2]cycloaddition;3.4453271830251593
4990;[3+2]cycloaddition;3.739125082865531
4991;[3+2]cycloaddition;4.222313320304519
4992;[3+2]cycloaddition;3.7146998916294374
4993;[3+2]cycloaddition;4.067279505877242
4994;[3+2]cycloaddition;4.1592535924986
4995;[3+2]cycloaddition;4.260455466578123
4996;[3+2]cycloaddition;4.02956320300691
4997;[3+2]cycloaddition;4.610919246582243
4998;[3+2]cycloaddition;4.380534750463898
4999;[3+2]cycloaddition;3.8648867342425235
5000;[3+2]cycloaddition;4.217308304178975
5001;[3+2]cycloaddition;4.116579611614847
5002;[3+2]cycloaddition;4.144904082764128
5003;[3+2]cycloaddition;4.222515868975014
5004;[3+2]cycloaddition;3.845341709486208
5005;[3+2]cycloaddition;4.0497356271754885
5006;[3+2]cycloaddition;4.003920256468579
5007;[3+2]cycloaddition;4.0829035605517285
5008;[3+2]cycloaddition;3.676287790654959
5009;[3+2]cycloaddition;4.116774975936465
5010;[3+2]cycloaddition;4.13551306171939
5011;[3+2]cycloaddition;3.714316004893707
5012;[3+2]cycloaddition;4.231412963853556
5013;[3+2]cycloaddition;3.776709124277668
5014;[3+2]cycloaddition;4.3125495787179835
5015;[3+2]cycloaddition;3.9740015706769687
5016;[3+2]cycloaddition;3.877310815036469
5017;[3+2]cycloaddition;4.334693704646039
5018;[3+2]cycloaddition;4.27647286109945
5019;[3+2]cycloaddition;4.153280290134322
5020;[3+2]cycloaddition;4.167739815246515
5021;[3+2]cycloaddition;4.284590950172495
5022;[3+2]cycloaddition;3.8045404224932398
5023;[3+2]cycloaddition;4.130820046710257
5024;[3+2]cycloaddition;3.841813653006078
5025;[3+2]cycloaddition;4.986447068903085
5026;[3+2]cycloaddition;3.968558716347523
5027;[3+2]cycloaddition;3.6492932733630967
5028;[3+2]cycloaddition;3.6076252146353265
5029;[3+2]cycloaddition;3.8045330670282826
5030;[3+2]cycloaddition;4.148200402356894
5031;[3+2]cycloaddition;4.915334692891967
5032;[3+2]cycloaddition;3.742298453492383
5033;[3+2]cycloaddition;3.9643682795280046
5034;[3+2]cycloaddition;4.920563643638331
5035;[3+2]cycloaddition;4.70886986356482
5036;[3+2]cycloaddition;4.3032099972537825
5037;[3+2]cycloaddition;3.7887147046982363
5038;[3+2]cycloaddition;3.5788661694752593
5039;[3+2]cycloaddition;3.946695276162136
5040;[3+2]cycloaddition;3.9535523578703544
5041;[3+2]cycloaddition;3.8495769561438102
5042;[3+2]cycloaddition;3.9474399705209713
5043;[3+2]cycloaddition;4.186695988127247
5044;[3+2]cycloaddition;3.9335971941179677
5045;[3+2]cycloaddition;4.021048335633495
5046;[3+2]cycloaddition;3.551948718176141
5048;[3+2]cycloaddition;4.055404517937507
5049;[3+2]cycloaddition;3.847604251890961
5050;[3+2]cycloaddition;4.10352999829208
5051;[3+2]cycloaddition;3.698670165244784
5052;[3+2]cycloaddition;4.06530427529338
5053;[3+2]cycloaddition;4.624313835494656
5054;[3+2]cycloaddition;3.491486759206517
5055;[3+2]cycloaddition;4.216693565282665
5056;[3+2]cycloaddition;4.228709245906057
5057;[3+2]cycloaddition;3.921147411029429
5058;[3+2]cycloaddition;4.267820328273913
5059;[3+2]cycloaddition;3.8690304237763065
5060;[3+2]cycloaddition;4.062421507175969
5061;[3+2]cycloaddition;3.818158536230127
5062;[3+2]cycloaddition;3.970908520004609
5063;[3+2]cycloaddition;4.173264453620057
5064;[3+2]cycloaddition;3.6899074767790196
5065;[3+2]cycloaddition;4.544591951230961
5066;[3+2]cycloaddition;3.7586924801629866
5067;[3+2]cycloaddition;4.233524147084383
5068;[3+2]cycloaddition;3.8421429051643554
5069;[3+2]cycloaddition;3.6749528173713326
5070;[3+2]cycloaddition;4.380982574457041
5071;[3+2]cycloaddition;3.819440656607446
5072;[3+2]cycloaddition;4.105689742416146
5073;[3+2]cycloaddition;3.4508957658680446
5074;[3+2]cycloaddition;4.293388074432558
5075;[3+2]cycloaddition;3.920400514768806
5076;[3+2]cycloaddition;3.541221386486247
5077;[3+2]cycloaddition;3.8155651178363383
5078;[3+2]cycloaddition;3.3606277348791798
5079;[3+2]cycloaddition;3.9545563502122048
5080;[3+2]cycloaddition;3.755625877192262
5081;[3+2]cycloaddition;3.830073334198314
5082;[3+2]cycloaddition;4.394616826316781
5083;[3+2]cycloaddition;4.225347336594055
5084;[3+2]cycloaddition;4.157859866412911
5085;[3+2]cycloaddition;3.8135355040464436
5086;[3+2]cycloaddition;3.809554356543845
5087;[3+2]cycloaddition;4.332397980729824
5088;[3+2]cycloaddition;3.7279412580332614
5089;[3+2]cycloaddition;3.8897362097394144
5090;[3+2]cycloaddition;3.9568851690721774
5091;[3+2]cycloaddition;3.6244068607983673
5092;[3+2]cycloaddition;3.8272851336400375
5093;[3+2]cycloaddition;4.001138114184158
5094;[3+2]cycloaddition;3.875452957691581
5095;[3+2]cycloaddition;5.089516829321241
5096;[3+2]cycloaddition;3.7892251811882716
5097;[3+2]cycloaddition;4.000157917421523
5098;[3+2]cycloaddition;4.1379103462114415
5099;[3+2]cycloaddition;3.978995130070688
5100;[3+2]cycloaddition;3.3587704746587295
5101;[3+2]cycloaddition;3.770425985871235
5102;[3+2]cycloaddition;4.11994197057042
5103;[3+2]cycloaddition;4.279602710061518
5104;[3+2]cycloaddition;3.9085382132760955
5105;[3+2]cycloaddition;3.936903566592437
5106;[3+2]cycloaddition;4.047417935333468
5107;[3+2]cycloaddition;3.715705226777952
5108;[3+2]cycloaddition;4.162627327915176
5109;[3+2]cycloaddition;3.8902292348355942
5110;[3+2]cycloaddition;4.229338966993179
5111;[3+2]cycloaddition;7.500988143895102
5112;[3+2]cycloaddition;4.471243021208084
5113;[3+2]cycloaddition;4.477370981833664
5114;[3+2]cycloaddition;4.218880372987771
5115;[3+2]cycloaddition;3.9101456491110165
5116;[3+2]cycloaddition;4.2081688700063715
5117;[3+2]cycloaddition;4.308096982852635
5118;[3+2]cycloaddition;4.2431672473395405
5119;[3+2]cycloaddition;4.022261463079218
5120;[3+2]cycloaddition;3.812733807800223
5121;[3+2]cycloaddition;3.9765736350415892
5122;[3+2]cycloaddition;4.302779008150257
5123;[3+2]cycloaddition;4.0992202611885755
5124;[3+2]cycloaddition;4.377527587877658
5125;[3+2]cycloaddition;3.473918643625397
5126;[3+2]cycloaddition;3.916255847799808
5127;[3+2]cycloaddition;4.445740404393426
5128;[3+2]cycloaddition;4.131597516388059
5130;[3+2]cycloaddition;4.465747487299049
5131;[3+2]cycloaddition;4.06683356319119
5132;[3+2]cycloaddition;4.308288300045579
5133;[3+2]cycloaddition;3.9229018458170355
5134;[3+2]cycloaddition;3.8843989021691607
5135;[3+2]cycloaddition;4.321193549301513
5136;[3+2]cycloaddition;3.9310966816067863
5137;[3+2]cycloaddition;4.024837352631164
5138;[3+2]cycloaddition;4.592690110840199
5139;[3+2]cycloaddition;4.173531966080541
5140;[3+2]cycloaddition;3.7113513405751775
5141;[3+2]cycloaddition;3.891414301476276
5142;[3+2]cycloaddition;4.023994986272363
5143;[3+2]cycloaddition;4.2203739670118505
5144;[3+2]cycloaddition;3.5614437422895584
5145;[3+2]cycloaddition;7.531647329327569
5146;[3+2]cycloaddition;4.290532889004054
5147;[3+2]cycloaddition;4.06998481151267
5148;[3,3]rearrangement;6.1510565854611645
5149;[3,3]rearrangement;5.975132444320426
5150;[3,3]rearrangement;5.136986747653612
5151;[3,3]rearrangement;5.370027957547124
5152;[3,3]rearrangement;5.938025637502452
5153;[3,3]rearrangement;4.753079109467064
5154;[3,3]rearrangement;5.445844689016923
5155;[3,3]rearrangement;5.808748464649145
5156;[3,3]rearrangement;5.995002912799917
5157;[3,3]rearrangement;7.127690993222395
5158;[3,3]rearrangement;5.459591445980999
5159;[3,3]rearrangement;6.32439078220499
5160;[3,3]rearrangement;6.27904773065097
5161;[3,3]rearrangement;6.0435942674597225
5162;[3,3]rearrangement;5.821545101166156
5163;[3,3]rearrangement;5.854066434272636
5164;[3,3]rearrangement;6.606195394378506
5165;[3,3]rearrangement;4.7510684968902845
5166;[3,3]rearrangement;5.044085682320826
5167;[3,3]rearrangement;5.896308038690306
5168;[3,3]rearrangement;5.893943549578619
5169;[3,3]rearrangement;4.966372946501559
5170;[3,3]rearrangement;5.884233545430688
5171;[3,3]rearrangement;5.083794758003735
5172;[3,3]rearrangement;6.022809300164197
5173;[3,3]rearrangement;6.238485855591427
5174;[3,3]rearrangement;4.738744286532569
5175;[3,3]rearrangement;5.200786019352601
5176;[3,3]rearrangement;5.98713514974284
5177;[3,3]rearrangement;5.910534764193958
5178;[3,3]rearrangement;5.894250437918523
5179;[3,3]rearrangement;5.887115045806175
5180;[3,3]rearrangement;7.114470017694988
5181;[3,3]rearrangement;6.65910238136296
5182;[3,3]rearrangement;7.178260319243401
5183;[3,3]rearrangement;6.267487985335691
5184;[3,3]rearrangement;6.12815776935278
5185;[3,3]rearrangement;5.8892294976877775
5186;[3,3]rearrangement;4.758178190349567
5187;[3,3]rearrangement;5.384192585432287
5188;[3,3]rearrangement;5.07869766806751
5189;[3,3]rearrangement;5.137980000053469
5190;[3,3]rearrangement;6.130834047716491
5192;[3,3]rearrangement;6.027127215022252
5193;[3,3]rearrangement;5.246374859237441
